
========================================
Start Time             : 2026-07-21T01:19:47.853167
========================================
127 | myAtoi | mcdc | 50.00% | 13.96ms | 172.33MB | 10 cases
111 | isPalindromeRecursion | statement | 100.00% | 2.06ms | 149.26MB | 3 cases
111 | isPalindromeRecursion | branch | 100.00% | 2.09ms | 253.27MB | 3 cases
111 | isPalindromeRecursion | mcdc | 100.00% | 2.82ms | 207.36MB | 4 cases
112 | isPalindromeTwoPointer | statement | 100.00% | 2.40ms | 162.85MB | 3 cases
112 | isPalindromeTwoPointer | branch | 100.00% | 2.56ms | 266.36MB | 3 cases
112 | isPalindromeTwoPointer | mcdc | 100.00% | 3.20ms | 217.69MB | 4 cases
65 | reverseStringUsingRecursion | statement | 100.00% | 27.37ms | 173.70MB | 2 cases
65 | reverseStringUsingRecursion | branch | 100.00% | 27.09ms | 128.86MB | 2 cases
65 | reverseStringUsingRecursion | mcdc | 100.00% | 27.14ms | 236.34MB | 2 cases
49 | compress | statement | 100.00% | 51.54ms | 193.88MB | 3 cases
49 | compress | branch | 100.00% | 52.04ms | 148.49MB | 4 cases
49 | compress | mcdc | 100.00% | 52.41ms | 253.95MB | 4 cases
50 | appendCount | statement | 100.00% | 53.87ms | 205.33MB | 2 cases
50 | appendCount | branch | 100.00% | 53.88ms | 166.44MB | 2 cases
50 | appendCount | mcdc | 100.00% | 55.21ms | 269.42MB | 2 cases
52 | toTitleCase | statement | 100.00% | 6.38ms | 230.95MB | 3 cases
52 | toTitleCase | branch | 100.00% | 6.42ms | 201.90MB | 3 cases
52 | toTitleCase | mcdc | 100.00% | 7.03ms | 172.70MB | 4 cases
84 | toUpperCase | statement | 100.00% | 5.44ms | 275.20MB | 3 cases
84 | toUpperCase | branch | 100.00% | 5.55ms | 238.68MB | 3 cases
84 | toUpperCase | mcdc | 100.00% | 5.60ms | 212.93MB | 3 cases
24 | zFunction | statement | 93.33% | 6.28ms | 197.49MB | 2 cases
24 | zFunction | branch | 87.50% | 6.21ms | 192.89MB | 2 cases
24 | zFunction | mcdc | 90.00% | 8.37ms | 193.83MB | 3 cases

========================================
Start Time             : 2026-07-21T16:35:23.488577
========================================
89 | isPangram2 | statement | 77.78% | 5.75ms | 125.56MB | 2 cases
89 | isPangram2 | branch | 66.67% | 2.97ms | 151.91MB | 2 cases
89 | isPangram2 | mcdc | 66.67% | 3.56ms | 113.25MB | 2 cases

========================================
Start Time             : 2026-07-21T16:38:45.367459
========================================
54 | lengthOfLongestSubstring | statement | 100.00% | 5.50ms | 115.78MB | 1 cases
54 | lengthOfLongestSubstring | branch | 100.00% | 5.40ms | 119.89MB | 1 cases
54 | lengthOfLongestSubstring | mcdc | 100.00% | 8.48ms | 167.73MB | 1 cases
42 | myAtoi | statement | 56.00% | 2.48ms | 197.05MB | 2 cases
42 | myAtoi | branch | 55.00% | 6.33ms | 170.83MB | 6 cases
42 | myAtoi | mcdc | 57.69% | 6.31ms | 152.01MB | 6 cases
66 | longestCommonPrefix | statement | 100.00% | 19.00ms | 126.35MB | 2 cases
66 | longestCommonPrefix | branch | 100.00% | 19.74ms | 227.85MB | 2 cases
66 | longestCommonPrefix | mcdc | 87.50% | 24.19ms | 179.68MB | 2 cases
44 | strStr | statement | 100.00% | 8.42ms | 145.35MB | 5 cases
44 | strStr | branch | 100.00% | 8.32ms | 110.38MB | 5 cases
44 | strStr | mcdc | 100.00% | 8.06ms | 213.40MB | 5 cases
40 | longestValidParentheses | statement | 92.86% | 6.79ms | 177.73MB | 4 cases
40 | longestValidParentheses | branch | 87.50% | 6.79ms | 189.21MB | 4 cases
40 | longestValidParentheses | mcdc | 80.00% | 13.04ms | 160.05MB | 5 cases
68 | multiply | statement | 100.00% | 41.07ms | 143.71MB | 2 cases
68 | multiply | branch | 100.00% | 40.59ms | 124.48MB | 2 cases
68 | multiply | mcdc | 100.00% | 35.06ms | 226.98MB | 3 cases
34 | numDecodings | statement | 90.91% | 2.02ms | 213.33MB | 2 cases
34 | numDecodings | branch | 83.33% | 3.37ms | 115.81MB | 3 cases
34 | numDecodings | mcdc | 60.00% | 3.04ms | 185.10MB | 3 cases
6 | isPalindrome | statement | 100.00% | 7.77ms | 202.25MB | 5 cases
6 | isPalindrome | branch | 100.00% | 5.80ms | 187.68MB | 4 cases
6 | isPalindrome | mcdc | 100.00% | 5.98ms | 178.77MB | 4 cases
38 | isOneEditDistance | statement | 92.31% | 6.43ms | 179.01MB | 5 cases
38 | isOneEditDistance | branch | 90.00% | 6.46ms | 214.25MB | 5 cases
38 | isOneEditDistance | mcdc | 90.00% | 6.17ms | 217.85MB | 5 cases
22 | compareVersion | statement | 80.00% | 3.55ms | 219.66MB | 1 cases
22 | compareVersion | branch | 70.00% | 3.40ms | 225.68MB | 1 cases
22 | compareVersion | mcdc | 93.75% | 8.16ms | 225.43MB | 4 cases
74 | titleToNumber | statement | 100.00% | 2.66ms | 225.02MB | 1 cases
74 | titleToNumber | branch | 100.00% | 2.85ms | 222.12MB | 1 cases
74 | titleToNumber | mcdc | 100.00% | 2.68ms | 221.54MB | 1 cases
62 | shortestPalindrome | statement | 100.00% | 31.17ms | 223.28MB | 2 cases
62 | shortestPalindrome | branch | 100.00% | 31.21ms | 242.61MB | 2 cases
62 | shortestPalindrome | mcdc | 100.00% | 31.69ms | 216.40MB | 2 cases
64 | isAnagram | statement | 92.86% | 7.34ms | 204.53MB | 3 cases
64 | isAnagram | branch | 87.50% | 7.50ms | 226.35MB | 3 cases
64 | isAnagram | mcdc | 87.50% | 7.19ms | 216.94MB | 3 cases
60 | shortestDistance | statement | 100.00% | 4.64ms | 212.51MB | 1 cases
60 | shortestDistance | branch | 100.00% | 5.93ms | 207.77MB | 2 cases
60 | shortestDistance | mcdc | 90.00% | 6.97ms | 208.41MB | 3 cases
32 | shortestWordDistance | statement | 84.21% | 6.04ms | 180.17MB | 3 cases
32 | shortestWordDistance | branch | 75.00% | 8.04ms | 214.63MB | 5 cases
32 | shortestWordDistance | mcdc | 66.67% | 7.90ms | 195.58MB | 5 cases
20 | getHint | statement | 93.75% | 37.14ms | 212.22MB | 3 cases
20 | getHint | branch | 100.00% | 33.36ms | 200.82MB | 2 cases
20 | getHint | mcdc | 100.00% | 34.07ms | 162.62MB | 2 cases
14 | reverseString | statement | 100.00% | 2.14ms | 137.32MB | 1 cases
14 | reverseString | branch | 100.00% | 2.11ms | 112.88MB | 1 cases
14 | reverseString | mcdc | 100.00% | 2.28ms | 211.37MB | 1 cases
48 | canConstruct | statement | 72.73% | 3.01ms | 196.39MB | 3 cases
48 | canConstruct | branch | 66.67% | 3.03ms | 208.65MB | 3 cases
48 | canConstruct | mcdc | 66.67% | 4.62ms | 194.82MB | 4 cases
12 | firstUniqChar | statement | 75.00% | 2.69ms | 183.75MB | 2 cases
12 | firstUniqChar | branch | 50.00% | 2.59ms | 191.09MB | 2 cases
12 | firstUniqChar | mcdc | 50.00% | 2.61ms | 186.73MB | 2 cases
78 | findTheDifference | statement | 66.67% | 3.78ms | 193.46MB | 3 cases
78 | findTheDifference | branch | 50.00% | 3.05ms | 225.57MB | 3 cases
78 | findTheDifference | mcdc | 50.00% | 2.90ms | 225.86MB | 3 cases
56 | isSubsequence | statement | 100.00% | 4.19ms | 225.23MB | 1 cases
56 | isSubsequence | branch | 100.00% | 4.50ms | 221.14MB | 2 cases
56 | isSubsequence | mcdc | 100.00% | 5.72ms | 219.89MB | 3 cases
70 | toHex | statement | 100.00% | 9.74ms | 221.98MB | 3 cases
70 | toHex | branch | 100.00% | 5.44ms | 225.36MB | 3 cases
70 | toHex | mcdc | 100.00% | 4.60ms | 231.82MB | 3 cases
50 | validWordAbbreviation | statement | 100.00% | 12.55ms | 201.35MB | 4 cases
50 | validWordAbbreviation | branch | 100.00% | 45.48ms | 188.13MB | 7 cases
50 | validWordAbbreviation | mcdc | 88.89% | 14.60ms | 188.34MB | 7 cases
80 | longestPalindrome | statement | 92.31% | 26.57ms | 196.49MB | 2 cases
80 | longestPalindrome | branch | 66.67% | 28.16ms | 217.74MB | 2 cases
80 | longestPalindrome | mcdc | 66.67% | 26.47ms | 221.68MB | 2 cases
52 | characterReplacement | statement | 70.00% | 3.63ms | 202.40MB | 4 cases
52 | characterReplacement | branch | 50.00% | 5.36ms | 164.27MB | 4 cases
52 | characterReplacement | mcdc | 50.00% | 4.08ms | 176.88MB | 4 cases
76 | findLUSlength | statement | 66.67% | 0.56ms | 205.88MB | 1 cases
76 | findLUSlength | branch | 50.00% | 0.61ms | 225.12MB | 1 cases
76 | findLUSlength | mcdc | 50.00% | 0.56ms | 204.24MB | 1 cases
3 | findLUSlength | statement | 85.71% | 37.66ms | 238.23MB | 2 cases
3 | findLUSlength | branch | 83.33% | 22.44ms | 210.39MB | 2 cases
3 | findLUSlength | mcdc | 87.50% | 22.25ms | 225.80MB | 1 cases
4 | check | statement | 100.00% | 3.99ms | 150.79MB | 1 cases
4 | check | branch | 100.00% | 4.44ms | 176.23MB | 2 cases
4 | check | mcdc | 100.00% | 8.33ms | 210.95MB | 3 cases
30 | checkRecord | statement | 66.67% | 1.42ms | 178.08MB | 2 cases
30 | checkRecord | branch | 50.00% | 1.45ms | 180.15MB | 2 cases
30 | checkRecord | mcdc | 50.00% | 2.16ms | 233.17MB | 2 cases
16 | countSubstrings | statement | 100.00% | 11.35ms | 206.58MB | 1 cases
16 | countSubstrings | branch | 100.00% | 10.34ms | 251.29MB | 1 cases
16 | countSubstrings | mcdc | 75.00% | 11.12ms | 219.28MB | 1 cases
18 | findSubstringInWraproundString | statement | 80.00% | 2.23ms | 194.33MB | 1 cases
18 | findSubstringInWraproundString | branch | 25.00% | 12.39ms | 167.91MB | 1 cases
18 | findSubstringInWraproundString | mcdc | 83.33% | 16.17ms | 163.73MB | 2 cases
72 | repeatedStringMatch | statement | 63.64% | 0.90ms | 166.72MB | 1 cases
72 | repeatedStringMatch | branch | 50.00% | 0.85ms | 173.91MB | 1 cases
72 | repeatedStringMatch | mcdc | 50.00% | 0.86ms | 155.91MB | 1 cases
46 | countBinarySubstrings | statement | 100.00% | 4.85ms | 157.69MB | 1 cases
46 | countBinarySubstrings | branch | 100.00% | 44.01ms | 160.68MB | 1 cases
46 | countBinarySubstrings | mcdc | 100.00% | 5.18ms | 143.05MB | 1 cases
26 | scoreOfParentheses | statement | 80.00% | 2.31ms | 152.38MB | 3 cases
26 | scoreOfParentheses | branch | 66.67% | 2.81ms | 144.19MB | 3 cases
26 | scoreOfParentheses | mcdc | 66.67% | 2.96ms | 141.27MB | 3 cases
58 | match | statement | 91.67% | 31.26ms | 158.19MB | 1 cases
58 | match | branch | 75.00% | 5.02ms | 111.10MB | 1 cases
58 | match | mcdc | 75.00% | 5.00ms | 186.17MB | 1 cases
10 | numPermsDISequence | statement | 100.00% | 23.92ms | 130.55MB | 2 cases
10 | numPermsDISequence | branch | 100.00% | 25.27ms | 134.00MB | 2 cases
10 | numPermsDISequence | mcdc | 100.00% | 26.70ms | 209.93MB | 2 cases
24 | isLongPressedName | statement | 88.89% | 9.60ms | 186.92MB | 2 cases
24 | isLongPressedName | branch | 91.67% | 12.13ms | 137.82MB | 4 cases
24 | isLongPressedName | mcdc | 95.00% | 14.63ms | 107.07MB | 5 cases
36 | minFlipsMonoIncr | statement | 100.00% | 6.74ms | 212.31MB | 2 cases
36 | minFlipsMonoIncr | branch | 100.00% | 6.49ms | 140.17MB | 2 cases
36 | minFlipsMonoIncr | mcdc | 100.00% | 6.31ms | 103.48MB | 2 cases

========================================
Start Time             : 2026-07-21T19:38:21.489034
========================================
11 | returnToBoundaryCount | statement | 100.00% | 3.90ms | 110.81MB | 2 cases
11 | returnToBoundaryCount | branch | 100.00% | 3.80ms | 127.67MB | 2 cases
11 | returnToBoundaryCount | mcdc | 100.00% | 4.00ms | 77.58MB | 2 cases
5 | applyOperations | statement | 100.00% | 4.89ms | 178.58MB | 1 cases
5 | applyOperations | branch | 100.00% | 4.90ms | 131.26MB | 1 cases
5 | applyOperations | mcdc | 100.00% | 5.36ms | 84.80MB | 1 cases
13 | numberOfAlternatingGroups | statement | 100.00% | 4.72ms | 185.82MB | 3 cases
13 | numberOfAlternatingGroups | branch | 100.00% | 4.25ms | 146.07MB | 3 cases
13 | numberOfAlternatingGroups | mcdc | 64.29% | 3.18ms | 103.87MB | 2 cases
3 | average | statement | 100.00% | 3.35ms | 95.11MB | 1 cases
3 | average | branch | 100.00% | 3.92ms | 194.07MB | 1 cases
3 | average | mcdc | 100.00% | 3.52ms | 151.55MB | 1 cases
9 | averageValue | statement | 100.00% | 3.91ms | 111.78MB | 2 cases
9 | averageValue | branch | 100.00% | 4.83ms | 210.77MB | 3 cases
9 | averageValue | mcdc | 100.00% | 6.16ms | 172.72MB | 4 cases
7 | getConcatenation | statement | 100.00% | 2.20ms | 145.14MB | 1 cases
7 | getConcatenation | branch | 100.00% | 2.20ms | 119.56MB | 1 cases
7 | getConcatenation | mcdc | 100.00% | 2.24ms | 217.04MB | 1 cases
15 | countElements | statement | 93.33% | 4.48ms | 190.04MB | 1 cases
15 | countElements | branch | 83.33% | 4.83ms | 186.53MB | 1 cases
15 | countElements | mcdc | 62.50% | 4.95ms | 170.55MB | 1 cases

========================================
Start Time             : 2026-07-22T15:21:42.921776
========================================
3 | isPossible | statement | 76.19% | 2.94ms | 113.17MB | 2 cases
3 | isPossible | branch | 100.00% | 6.26ms | 152.43MB | 4 cases
3 | isPossible | mcdc | 59.09% | 3.43ms | 117.05MB | 3 cases
5 | rremove | statement | 100.00% | 5.19ms | 220.49MB | 2 cases
5 | rremove | branch | 100.00% | 5.11ms | 179.72MB | 2 cases
5 | rremove | mcdc | 100.00% | 5.64ms | 141.20MB | 2 cases
7 | firstRepChar | statement | 100.00% | 2.95ms | 100.53MB | 2 cases
7 | firstRepChar | branch | 100.00% | 3.02ms | 201.03MB | 2 cases
7 | firstRepChar | mcdc | 100.00% | 3.57ms | 157.80MB | 2 cases
9 | nonRep | statement | 78.57% | 3.74ms | 128.28MB | 2 cases
9 | nonRep | branch | 75.00% | 3.89ms | 117.39MB | 2 cases
9 | nonRep | mcdc | 80.00% | 3.98ms | 218.89MB | 2 cases
11 | computeLPSArray | statement | 93.33% | 5.36ms | 192.86MB | 2 cases
11 | computeLPSArray | branch | 83.33% | 5.62ms | 182.05MB | 2 cases
11 | computeLPSArray | mcdc | 83.33% | 4.86ms | 167.06MB | 2 cases
12 | areRotations | statement | 100.00% | 106.06ms | 165.39MB | 4 cases
12 | areRotations | branch | 90.00% | 78.85ms | 173.02MB | 3 cases
12 | areRotations | mcdc | 83.33% | 78.78ms | 192.90MB | 3 cases
14 | merge | statement | 100.00% | 29.85ms | 186.13MB | 1 cases
14 | merge | branch | 100.00% | 87.18ms | 137.14MB | 3 cases
14 | merge | mcdc | 100.00% | 85.32ms | 153.08MB | 4 cases
16 | kthNonRepeatingChar | statement | 100.00% | 12.76ms | 169.77MB | 1 cases
16 | kthNonRepeatingChar | branch | 100.00% | 13.24ms | 179.28MB | 2 cases
16 | kthNonRepeatingChar | mcdc | 100.00% | 13.23ms | 185.30MB | 2 cases
18 | areIsomorphic1 | statement | 85.71% | 30.36ms | 190.11MB | 1 cases
18 | areIsomorphic1 | branch | 75.00% | 29.85ms | 212.84MB | 1 cases
18 | areIsomorphic1 | mcdc | 83.33% | 31.19ms | 210.55MB | 1 cases
19 | areIsomorphic2 | statement | 85.00% | 6.85ms | 207.28MB | 1 cases
19 | areIsomorphic2 | branch | 70.00% | 7.12ms | 204.00MB | 1 cases
19 | areIsomorphic2 | mcdc | 70.00% | 6.75ms | 198.74MB | 1 cases
21 | multiplyStrings | statement | 81.82% | 76.88ms | 199.20MB | 1 cases
21 | multiplyStrings | branch | 95.83% | 83.13ms | 226.23MB | 5 cases
21 | multiplyStrings | mcdc | 96.43% | 81.91ms | 228.63MB | 5 cases
23 | isValid | statement | 41.67% | 2.06ms | 228.73MB | 3 cases
23 | isValid | branch | 25.00% | 1.98ms | 225.59MB | 3 cases
23 | isValid | mcdc | 21.43% | 2.70ms | 236.92MB | 3 cases

========================================
Start Time             : 2026-07-22T16:03:44.418758
========================================
3 | isPossible | statement | 76.19% | 2.32ms | 110.89MB | 2 cases
3 | isPossible | branch | 100.00% | 5.35ms | 136.82MB | 4 cases
3 | isPossible | mcdc | 59.09% | 3.03ms | 97.46MB | 3 cases
5 | printSequence | statement | 0.00% | 0.00ms | 201.55MB | 0 cases
5 | printSequence | branch | 0.00% | 0.00ms | 151.13MB | 0 cases
5 | printSequence | mcdc | 0.00% | 0.00ms | 112.15MB | 0 cases
7 | swapCount | statement | 69.23% | 4.70ms | 216.14MB | 3 cases
7 | swapCount | branch | 75.00% | 5.15ms | 187.46MB | 3 cases
7 | swapCount | mcdc | 75.00% | 4.66ms | 154.83MB | 3 cases
9 | rremove | statement | 100.00% | 5.45ms | 134.50MB | 2 cases
9 | rremove | branch | 100.00% | 5.08ms | 115.68MB | 2 cases
9 | rremove | mcdc | 100.00% | 5.45ms | 216.44MB | 2 cases
11 | firstRepChar | statement | 100.00% | 3.09ms | 193.30MB | 2 cases
11 | firstRepChar | branch | 100.00% | 3.05ms | 175.89MB | 2 cases
11 | firstRepChar | mcdc | 100.00% | 3.09ms | 164.65MB | 2 cases
13 | nonRep | statement | 78.57% | 3.43ms | 162.77MB | 2 cases
13 | nonRep | branch | 75.00% | 3.76ms | 186.12MB | 2 cases
13 | nonRep | mcdc | 80.00% | 4.44ms | 181.10MB | 2 cases
15 | computeLPSArray | statement | 93.33% | 5.09ms | 141.18MB | 2 cases
15 | computeLPSArray | branch | 83.33% | 4.98ms | 148.49MB | 2 cases
15 | computeLPSArray | mcdc | 83.33% | 5.20ms | 165.79MB | 2 cases
16 | areRotations | statement | 83.33% | 53.28ms | 178.11MB | 2 cases
16 | areRotations | branch | 90.00% | 79.21ms | 123.50MB | 3 cases
16 | areRotations | mcdc | 83.33% | 78.18ms | 122.96MB | 3 cases
18 | merge | statement | 100.00% | 31.24ms | 119.25MB | 1 cases
18 | merge | branch | 100.00% | 83.99ms | 218.25MB | 3 cases
18 | merge | mcdc | 100.00% | 85.47ms | 205.76MB | 4 cases
20 | FindPath | statement | 100.00% | 16.23ms | 194.68MB | 1 cases
20 | FindPath | branch | 100.00% | 17.84ms | 185.24MB | 1 cases
20 | FindPath | mcdc | 100.00% | 16.36ms | 182.22MB | 1 cases
22 | kthNonRepeatingChar | statement | 100.00% | 11.89ms | 186.49MB | 1 cases
22 | kthNonRepeatingChar | branch | 100.00% | 12.71ms | 199.16MB | 2 cases
22 | kthNonRepeatingChar | mcdc | 100.00% | 12.85ms | 177.64MB | 2 cases
24 | areIsomorphic1 | statement | 85.71% | 30.72ms | 161.85MB | 1 cases
24 | areIsomorphic1 | branch | 75.00% | 31.09ms | 150.32MB | 1 cases
24 | areIsomorphic1 | mcdc | 83.33% | 29.97ms | 150.08MB | 1 cases
25 | areIsomorphic2 | statement | 85.00% | 6.71ms | 137.41MB | 1 cases
25 | areIsomorphic2 | branch | 70.00% | 7.33ms | 152.40MB | 1 cases
25 | areIsomorphic2 | mcdc | 70.00% | 6.51ms | 137.81MB | 1 cases
27 | multiplyStrings | statement | 81.82% | 80.11ms | 144.69MB | 1 cases
27 | multiplyStrings | branch | 100.00% | 112.86ms | 149.72MB | 5 cases
27 | multiplyStrings | mcdc | 96.43% | 84.85ms | 135.54MB | 5 cases
